input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row475	E90	row2896_M+H[1+];row2930_M(C13)+H[1+];row468_M+2H[2+];row469_M+2H[2+];row472_M+2H[2+];row473_M+2H[2+];row474_M+2H[2+];row475_M+2H[2+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose	row475	91.0393169060538	288.945861816406	0.871575246466869	0.30268854264685247	M91.039317T288.9459
row475	E101	row468_M+H[1+];row469_M+H[1+];row472_M+H[1+];row473_M+H[1+];row474_M+H[1+];row475_M+H[1+]	C00256;C01013;C00186;C00184	D-Lactate$3-Hydroxypropanoate; 3-Hydroxypropanoic acid; 3-Hydroxypropionate; 3-Hydroxypropionic acid; Hydracrylic acid$L-Lactate$Dihydroxyacetone	row475	91.0393169060538	288.945861816406	0.871575246466869	0.30268854264685247	M91.039317T288.9459
row475	E112	row2878_M[1+];row2880_M[1+];row2896_M+H[1+];row468_M+2H[2+];row469_M+2H[2+];row472_M+2H[2+];row473_M+2H[2+];row474_M+2H[2+];row475_M+2H[2+]	C13747;C07480	1,7-Dimethylxanthine; Paraxanthine$	row475	91.0393169060538	288.945861816406	0.871575246466869	0.30268854264685247	M91.039317T288.9459
row475	E113	row2896_M+Na[1+];row468_M+H+Na[2+];row469_M+H+Na[2+];row472_M+H+Na[2+];row473_M+H+Na[2+];row474_M+H+Na[2+];row475_M+H+Na[2+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine	row475	91.0393169060538	288.945861816406	0.871575246466869	0.30268854264685247	M91.039317T288.9459
row476	E82	row426_M+H[1+];row476_M(C13)+H[1+]	C00213;C00041;C00099;C00133	Sarcosine; N-Methylglycine$L-Alanine$beta-Alanine$D-Alanine	row476	91.0584560453034	42.635311126709	0.15416225480397006	-1.9898932509522977	M91.058456T42.6353
row507	E133	row507_M+H[1+]	CE1950	cyanosulfurous acid anion	row507	91.9801983096123	38.2091255187988	0.6967416876681266	0.6749571680825527	M91.980198T38.2091
row539	E137	row539_M+H[1+];row547_M(C13)+H[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine	row539	94.0651508807821	150.124038696289	0.00017248393070315823	4.871492779065559	M94.065151T150.124
row547	E137	row539_M+H[1+];row547_M(C13)+H[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine	row547	95.0686400458089	150.030364990234	9.600576718505488e-05	5.153246487815229	M95.06864T150.0304
row588	E138	row588_M+H[1+];row589_M+H[1+]	C00059	Sulfate	row588	98.9745253534109	250.501121520996	0.967849599189888	0.07593628287439028	M98.974525T250.5011
row589	E138	row588_M+H[1+];row589_M+H[1+]	C00059	Sulfate	row589	98.9744626938693	237.190475463867	0.9902536381771443	-0.024844222549543337	M98.974463T237.1905
row622	E142	row4000_M+Na[1+];row622_M+2H[2+]	C01036;C01061	4-Maleylacetoacetate$4-Fumarylacetoacetate	row622	101.023445397898	84.5986251831055	0.6976620606987117	0.671784801963893	M101.023445T84.5986
row627	E161	row627_M+H[1+];row630_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row627	101.096274085744	673.390716552734	0.8158554493718287	0.42283820210241546	M101.096274T673.3907
row628	E159	row628_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row628	101.096266066997	604.227142333984	0.42995905694850645	1.2203700988932835	M101.096266T604.2271
row629	E160	row629_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row629	101.096274744316	633.045379638672	0.8270670997395208	0.40127280697477813	M101.096275T633.0454_2
row630	E161	row627_M+H[1+];row630_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row630	101.096274470098	656.289398193359	0.9964505981864215	-0.008414668620215237	M101.096274T656.2894
row631	E162	row631_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row631	101.096276459604	705.897277832031	0.6561317304823883	0.7585396599011354	M101.096276T705.8973
row632	E163	row632_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row632	101.096278530055	741.331848144531	0.9853241220229626	-0.03636259633322826	M101.096279T741.3318
row633	E156	row633_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row633	101.096293885389	417.632385253906	0.7266767275963625	0.6115848490787571	M101.096294T417.6324
row634	E157	row634_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row634	101.096153744136	554.769714355469	0.8535418995285485	0.3418730672586121	M101.096154T554.7697
row635	E164	row635_M+H[1+];row643_M(C13)+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row635	101.096200077027	766.905578613281	0.19873284582557416	-1.8248948379434378	M101.0962T766.9056
row636	E158	row636_M+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row636	101.09628576071	580.796508789062	0.9378825013326836	0.14976072990674175	M101.096286T580.7965
row643	E164	row635_M+H[1+];row643_M(C13)+H[1+]	C02373	4-Methylpentanal; Isocaproaldehyde; Isohexanal	row643	102.099602054545	767.390380859375	0.4976195380508315	-1.0772974618340088	M102.099602T767.3904
row703	E165	row703_M+H[1+]	C02356;C01026;C00334;C05145;C01205;C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid$N,N-Dimethylglycine; Dimethylglycine$4-Aminobutanoate$3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate$D-3-Amino-isobutanoate$L-3-Amino-isobutanoate	row703	104.070766438623	44.2335472106934	0.05543684848307023	2.5552869814880923	M104.070766T44.2335
row756	E168	row756_M+H[1+]	C00065;C00740	L-Serine$D-Serine	row756	106.050043479206	43.6775131225586	0.00121850664789818	-4.123848550850408	M106.050043T43.6775
row756	E170	row4226_M+Na[1+];row756_M(C13)+2H[2+]	C16604	2-Hydroxyiminostilbene	row756	106.050043479206	43.6775131225586	0.00121850664789818	-4.123848550850408	M106.050043T43.6775
row757	E169	row757_M+H[1+]	C00065;C00740	L-Serine$D-Serine	row757	106.049512382843	63.7053565979004	0.07685635296611693	-2.3909560669410346	M106.049512T63.7054
row791	E184	row4366_M+Na[1+];row791_M+2H[2+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol	row791	108.05793494897	474.615081787109	0.25815452309805187	1.6421366950988936	M108.057935T474.6151
row809	E71	row2224_M+HCOONa[1+];row362_M+H[1+];row809_M+Na[1+]	C02218	2-Aminoacrylate; Dehydroalanine	row809	110.021474648869	34.2259140014648	0.6975771877096031	0.6721738150670951	M110.021475T34.2259_3
row837	E188	row837_M+H[1+]	C00380	Cytosine	row837	112.050712358039	98.6643104553223	0.10209686789387934	2.237343810166253	M112.050712T98.6643
row850	E189	row850_M+H[1+];row874_M(C13)+H[1+]	C00106	Uracil	row850	113.034836365238	82.3572845458984	0.047732487518533824	-2.632595868695851	M113.034836T82.3573_2
row852	E192	row852_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row852	113.059783846391	706.685089111328	0.32343364863584717	1.4627364832185337	M113.059784T706.6851
row853	E191	row853_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row853	113.059732695828	671.833923339844	0.6598121194304397	-0.7495452645303256	M113.059733T671.8339
row854	E190	row854_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row854	113.059820916443	635.100463867188	0.20521992251744187	-1.8029098691015901	M113.059821T635.1005
row855	E193	row855_M+H[1+];row856_M+H[1+];row857_M+H[1+];row858_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row855	113.059902150385	780.301696777344	0.8638198440621113	-0.3191013623217748	M113.059902T780.3017
row856	E193	row855_M+H[1+];row856_M+H[1+];row857_M+H[1+];row858_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row856	113.059981064453	861.762298583984	0.3804921956841414	-1.3261233313333076	M113.059981T861.7623
row857	E193	row855_M+H[1+];row856_M+H[1+];row857_M+H[1+];row858_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row857	113.059922700953	834.861633300781	0.34016487813238083	-1.4214366863649772	M113.059923T834.8616
row858	E193	row855_M+H[1+];row856_M+H[1+];row857_M+H[1+];row858_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row858	113.060030789943	890.758361816406	0.5738580532674673	-0.9246921355289032	M113.060031T890.7584_2
row874	E189	row850_M+H[1+];row874_M(C13)+H[1+]	C00106	Uracil	row874	114.038184070941	82.3377952575684	0.19206486243598117	-1.8470382526043632	M114.038184T82.3378
row876	E194	row876_M+H[1+]	C03564	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate	row876	114.053992035245	43.6205406188965	0.595770309864988	0.8841070526702424	M114.053992T43.6205_1
row877	E201	row1693_M+Na[1+];row877_M+H[1+];row904_M(C13)+H[1+]	C00791		row877	114.066421132548	43.6887092590332	0.11189405656903181	2.1840001671931275	M114.066421T43.6887_2
row903	E206	row4139_M+H[1+];row903_M(C13)+2H[2+]	C00881	Deoxycytidine	row903	115.05440196759	474.568481445312	0.020852727176746345	3.014920654102201	M115.054402T474.5685
row904	E201	row1693_M+Na[1+];row877_M+H[1+];row904_M(C13)+H[1+]	C00791		row904	115.070228999743	43.6940307617188	0.10155786816528953	2.2408398984596323	M115.070229T43.694_2
row927	E217	row1754_M+Na[1+];row927_M+H[1+]	CE4788;C00763;C00148	acetamidopropanal$D-Proline$L-Proline	row927	116.070820660581	43.9530963897705	0.11097731306539049	-2.189119141252265	M116.070821T43.9531_2
row937	E220	row937_M+Na[1+]	C06755	Chloroacetic acid; Chloroethanoic acid	row937	116.970397454162	705.130676269531	0.9971021099220562	-0.006319395654378271	M116.970397T705.1307_2
row938	E219	row938_M+Na[1+]	C06755	Chloroacetic acid; Chloroethanoic acid	row938	116.970780609402	671.210021972656	0.5383811238615993	-0.996698739866866	M116.970781T671.21_1
row939	E221	row939_M+Na[1+]	C06755	Chloroacetic acid; Chloroethanoic acid	row939	116.970947625589	766.384094238281	0.08131809032044689	2.3613801107686	M116.970948T766.3841_2
row1016	E222	row1016_M+H[1+];row1017_M+H[1+];row1785_M+Na[1+];row1786_M+Na[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1016	118.086433037587	43.5250511169434	0.8789691366931662	-0.2882217890728177	M118.086433T43.5251_3
row1017	E222	row1016_M+H[1+];row1017_M+H[1+];row1785_M+Na[1+];row1786_M+Na[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1017	118.086444247396	58.0864295959473	0.8148652666236457	0.4260008453864519	M118.086444T58.0864_3
row1018	E230	row1018_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1018	118.08644424366	634.832946777344	0.8461700159938321	-0.3582353573110462	M118.086444T634.8329_2
row1019	E231	row1019_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1019	118.086443982606	667.340365214844	0.33599203295209906	1.4314065849602233	M118.086444T667.3404
row1020	E227	row1020_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1020	118.086418611035	505.674621582031	0.656969375800704	0.7563734623525232	M118.086419T505.6746
row1021	E229	row1021_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1021	118.086411481455	580.644958496094	0.41874043835910496	1.2421087086946183	M118.086411T580.645
row1022	E225	row1022_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1022	118.08645577608	444.35546875	0.364880223938373	-1.364940020833682	M118.086456T444.3555
row1023	E234	row1023_M+H[1+];row1025_M+H[1+];row1028_M+H[1+];row1030_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1023	118.086334220069	830.836151123047	0.5237804391778832	-1.0244860532178839	M118.086334T830.8362
row1024	E226	row1024_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1024	118.086428022016	484.596221923828	0.02893273189452143	2.8697865619378256	M118.086428T484.5962
row1025	E234	row1023_M+H[1+];row1025_M+H[1+];row1028_M+H[1+];row1030_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1025	118.086334499134	860.802001953125	0.2144282584926303	1.7734484302011673	M118.086334T860.802
row1026	E228	row1026_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1026	118.086423027808	550.492126464844	0.8347299248931619	0.3863292073582566	M118.086423T550.4921
row1027	E233	row1027_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1027	118.086452187772	739.510559082031	0.47404310805984046	1.126764927968993	M118.086452T739.5106
row1028	E234	row1023_M+H[1+];row1025_M+H[1+];row1028_M+H[1+];row1030_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1028	118.086333886135	888.613647460938	0.5320256966622242	1.0084385529983846	M118.086334T888.6136
row1029	E224	row1029_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1029	118.086535739132	417.99836730957	0.722987695237048	0.6188708432845246	M118.086536T417.9984
row1030	E234	row1023_M+H[1+];row1025_M+H[1+];row1028_M+H[1+];row1030_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1030	118.086473317536	778.006317138672	0.40163498771072165	-1.27773496859384	M118.086473T778.0063
row1031	E232	row1031_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1031	118.086446942373	705.822479248047	0.6385758964558469	-0.7948115665121767	M118.086447T705.8225
row1032	E223	row1032_M+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1032	118.086472519537	379.427429199219	0.7297315823018659	0.6057038317445478	M118.086473T379.4274
row1074	E236	row1074_M+H[1+];row1075_M+H[1+];row1076_M+H[1+]	C02170;C00042	Methylmalonate; Methylmalonic acid$Succinate	row1074	119.034154538333	797.288055419922	0.5698473352799049	0.9328632091371445	M119.034155T797.2881
row1075	E236	row1074_M+H[1+];row1075_M+H[1+];row1076_M+H[1+]	C02170;C00042	Methylmalonate; Methylmalonic acid$Succinate	row1075	119.03415019698	861.667846679688	0.9998499966960683	0.0005693687582088378	M119.03415T861.6678
row1076	E236	row1074_M+H[1+];row1075_M+H[1+];row1076_M+H[1+]	C02170;C00042	Methylmalonate; Methylmalonic acid$Succinate	row1076	119.034150012179	896.189819335938	0.48849797676682916	1.0963916655304504	M119.03415T896.1898
row1077	E235	row1077_M+H[1+];row1800_M+Na[1+]	C02170;C00042	Methylmalonate; Methylmalonic acid$Succinate	row1077	119.03413941501	43.7069892883301	0.07306869248401718	2.4162135821628867	M119.034139T43.707_1
row1110	E249	row1110_M+H[1+]	C05519;C00188	L-Allo-threonine$L-Threonine	row1110	120.065868078614	162.343162536621	0.37216368024115176	1.3454063053328664	M120.065868T162.3432_4
row1111	E248	row1111_M+H[1+];row1826_M+Na[1+]	C05519;C00188	L-Allo-threonine$L-Threonine	row1111	120.06567460452	43.1872940063477	0.8716126693700275	-0.3025277037759833	M120.065675T43.1873
row1155	E251	row1155_M+H[1+]	C00957	Mercaptopyruvate	row1155	120.994652950798	766.546630859375	0.9684423674192237	-0.0745164994005765	M120.994653T766.5466_2
row1162	E259	row1162_M+H[1+];row1176_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1162	121.064846095728	529.25048828125	0.059169374161632135	2.5240295314439054	M121.064846T529.2505
row1163	E262	row1163_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1163	121.064990025492	599.871337890625	0.3877282257634777	-1.3095828826002212	M121.06499T599.8713
row1164	E266	row1164_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1164	121.065011687775	741.333618164062	0.8541730452360098	-0.34079881366721465	M121.065012T741.3336
row1165	E265	row1165_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1165	121.065006862663	705.393371582031	0.4744521681247856	1.125873811861705	M121.065007T705.3934
row1166	E257	row1166_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1166	121.064848255018	462.738586425781	0.8391635000201504	-0.37537574068059304	M121.064848T462.7386
row1167	E258	row1167_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1167	121.06487474346	493.399597167969	0.6865250622357343	0.6964706364444984	M121.064875T493.3996
row1168	E261	row1168_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1168	121.064977739476	575.259399414062	0.804621252092656	0.4482025898874551	M121.064978T575.2594
row1169	E264	row1169_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1169	121.06500437373	675.245056152344	0.6079946696687563	-0.8583287024850146	M121.065004T675.2451
row1170	E260	row1170_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1170	121.064873869651	553.052734375	0.3097571931837114	1.4980566760554948	M121.064874T553.0527
row1171	E263	row1171_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1171	121.065008211217	631.807434082031	0.9007708567649299	0.24141296136258583	M121.065008T631.8074
row1172	E267	row1172_M+H[1+];row1173_M+H[1+];row1174_M+H[1+];row1175_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1172	121.065293367496	890.090759277344	0.8535418995285485	-0.34223618600565336	M121.065293T890.0908
row1173	E267	row1172_M+H[1+];row1173_M+H[1+];row1174_M+H[1+];row1175_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1173	121.064981581395	779.98876953125	0.31417612613742374	-1.48712362246466	M121.064982T779.9888
row1174	E267	row1172_M+H[1+];row1173_M+H[1+];row1174_M+H[1+];row1175_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1174	121.065344395341	860.842346191406	0.132415148671229	-2.0867913048579045	M121.065344T860.8423
row1175	E267	row1172_M+H[1+];row1173_M+H[1+];row1174_M+H[1+];row1175_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1175	121.065309100845	827.720123291016	0.9729907236691341	-0.06572276988966394	M121.065309T827.7201
row1176	E259	row1162_M+H[1+];row1176_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1176	121.064914041501	513.012847900391	0.6695822865696217	0.7311528187761728	M121.064914T513.0128
row1177	E256	row1177_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row1177	121.065011652617	441.826309204102	0.675378413362208	0.7186088126831723	M121.065012T441.8263
row1217	E268	row1217_M+H[1+];row1238_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde	row1217	123.044269213077	80.84375	0.49800791405814904	1.0765469098172824	M123.044269T80.8438_2
row1218	E270	row1218_M+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde	row1218	123.04422470287	497.031219482422	0.10998361219208772	2.1942874353368973	M123.044225T497.0312
row1219	E269	row1219_M+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde	row1219	123.044106525108	203.605094909668	4.616661482705084e-05	5.537819523235512	M123.044107T203.6051
row1220	E271	row1220_M+H[1+];row1239_M(C13)+H[1+]	C00153	Nicotinamide	row1220	123.055497437484	65.9432830810547	0.10509165334351679	-2.2222849137228295	M123.055497T65.9433
row1238	E268	row1217_M+H[1+];row1238_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde	row1238	124.047853617427	80.84375	0.29519572938748917	1.535761198181306	M124.047854T80.8438
row1239	E271	row1220_M+H[1+];row1239_M(C13)+H[1+]	C00153	Nicotinamide	row1239	124.058942657642	65.7309646606445	0.08839268025002475	-2.315675556217609	M124.058943T65.731
row1260	E275	row1260_M+Na[1+]	C00232;C06002;C00349;C00109;C00164	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate$(S)-Methylmalonate semialdehyde$2-Methyl-3-oxopropanoate; 3-Oxo-2-methylpropanoate; Methylmalonate semialdehyde$2-Oxobutanoate$Acetoacetate	row1260	125.021376949384	41.5538749694824	0.0010931816931977142	4.163858711999712	M125.021377T41.5539
row1266	E287	row1266_M+H[1+]	C05827	3-Methylimidazole acetaldehyde	row1266	125.07120014505	172.134887695312	0.03337235044698658	2.8042963780417978	M125.0712T172.1349
row1289	E288	row1289_M+H[1+];row1290_M+H[1+];row1309_M(C13)+H[1+];row2002_M+Na[1+];row2003_M+Na[1+]	C00245	Taurine	row1289	126.022213478645	46.2591438293457	0.002250509205910163	-3.8908738332183384	M126.022213T46.2591
row1290	E288	row1289_M+H[1+];row1290_M+H[1+];row1309_M(C13)+H[1+];row2002_M+Na[1+];row2003_M+Na[1+]	C00245	Taurine	row1290	126.022183310404	62.7809181213379	0.014436758270357782	-3.170346692933563	M126.022183T62.7809_1
row1309	E288	row1289_M+H[1+];row1290_M+H[1+];row1309_M(C13)+H[1+];row2002_M+Na[1+];row2003_M+Na[1+]	C00245	Taurine	row1309	127.024205196175	33.6831550598145	0.13473925645198415	2.0758643852553584	M127.024205T33.6832_4
row1310	E294	row1310_M+Na[1+]	C05984;C01089;C03197;C06001;C00989	2-Hydroxybutyrate$(R)-3-Hydroxybutanoate; (R)-3-Hydroxybutanoic acid; (R)-3-Hydroxybutyric acid$(S)-3-Hydroxybutanoate$(S)-3-Hydroxyisobutyrate$4-Hydroxybutanoic acid; 4-Hydroxybutanoate; 4-Hydroxybutyric acid	row1310	127.035381965395	766.723541259766	0.447463334068345	-1.1853705071997198	M127.035382T766.7235
row1315	E295	row1315_M+Na[1+];row1316_M+Na[1+];row1318_M+Na[1+]	C05984;C01089;C03197;C06001;C00989	2-Hydroxybutyrate$(R)-3-Hydroxybutanoate; (R)-3-Hydroxybutanoic acid; (R)-3-Hydroxybutyric acid$(S)-3-Hydroxybutanoate$(S)-3-Hydroxyisobutyrate$4-Hydroxybutanoic acid; 4-Hydroxybutanoate; 4-Hydroxybutyric acid	row1315	127.037822536077	893.367370605469	0.6622347961802649	0.7438446895062218	M127.037823T893.3674
row1316	E295	row1315_M+Na[1+];row1316_M+Na[1+];row1318_M+Na[1+]	C05984;C01089;C03197;C06001;C00989	2-Hydroxybutyrate$(R)-3-Hydroxybutanoate; (R)-3-Hydroxybutanoic acid; (R)-3-Hydroxybutyric acid$(S)-3-Hydroxybutanoate$(S)-3-Hydroxyisobutyrate$4-Hydroxybutanoic acid; 4-Hydroxybutanoate; 4-Hydroxybutyric acid	row1316	127.037809887946	872.002075195312	0.20776945975215783	1.7944933181129328	M127.03781T872.0021
