database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	20P02820216_BEHC18_POS	20P02820217_BEHC18_POS	20P02820215_BEHC18_POS	20P02820224_BEHC18_POS	20P02820213_BEHC18_POS	20P02820210_BEHC18_POS	20P02820211_BEHC18_POS	20P02820219_BEHC18_POS	20P02820133_BEHC18_POS	20P02820132_BEHC18_POS	20P02820131_BEHC18_POS	20P02820130_BEHC18_POS	20P02820136_BEHC18_POS	20P02820135_BEHC18_POS	20P02820134_BEHC18_POS	20P02820139_BEHC18_POS	20P02820138_BEHC18_POS	20P02820024_BEHC18_POS	20P02820320_BEHC18_POS	20P02820026_BEHC18_POS	20P02820027_BEHC18_POS	20P02820021_BEHC18_POS	20P02820023_BEHC18_POS	20P02820028_BEHC18_POS	20P02820286_BEHC18_POS	20P02820096_BEHC18_POS	20P02820227_BEHC18_POS	20P02820120_BEHC18_POS	20P02820121_BEHC18_POS	20P02820122_BEHC18_POS	20P02820123_BEHC18_POS	20P02820124_BEHC18_POS	20P02820264_BEHC18_POS	20P02820126_BEHC18_POS	20P02820127_BEHC18_POS	20P02820128_BEHC18_POS	20P02820129_BEHC18_POS	20P02820266_BEHC18_POS	20P02820059_BEHC18_POS	20P02820058_BEHC18_POS	20P02820057_BEHC18_POS	20P02820051_BEHC18_POS	20P02820052_BEHC18_POS	20P02820295_BEHC18_POS	20P02820293_BEHC18_POS	20P02820288_BEHC18_POS	20P02820317_BEHC18_POS	20P02820199_BEHC18_POS	20P02820198_BEHC18_POS	20P02820195_BEHC18_POS	20P02820194_BEHC18_POS	20P02820196_BEHC18_POS	20P02820315_BEHC18_POS	20P02820190_BEHC18_POS	20P02820193_BEHC18_POS	20P02820192_BEHC18_POS	20P02820115_BEHC18_POS	20P02820114_BEHC18_POS	20P02820116_BEHC18_POS	20P02820110_BEHC18_POS	20P02820274_BEHC18_POS	20P02820176_BEHC18_POS	20P02820082_BEHC18_POS	20P02820205_BEHC18_POS	20P02820080_BEHC18_POS	20P02820084_BEHC18_POS	20P02820310_BEHC18_POS	20P02820306_BEHC18_POS	20P02820307_BEHC18_POS	20P02820298_BEHC18_POS	20P02820299_BEHC18_POS	20P02820303_BEHC18_POS	20P02820305_BEHC18_POS	20P02820240_BEHC18_POS	20P02820100_BEHC18_POS	20P02820105_BEHC18_POS	20P02820038_BEHC18_POS	20P02820032_BEHC18_POS	20P02820031_BEHC18_POS	20P02820030_BEHC18_POS	20P02820037_BEHC18_POS	20P02820269_BEHC18_POS	20P02820328_BEHC18_POS	20P02820060_BEHC18_POS	20P02820063_BEHC18_POS	20P02820064_BEHC18_POS	20P02820179_BEHC18_POS	20P02820178_BEHC18_POS	20P02820069_BEHC18_POS	20P02820175_BEHC18_POS	20P02820174_BEHC18_POS	20P02820173_BEHC18_POS	20P02820172_BEHC18_POS	20P02820171_BEHC18_POS	20P02820170_BEHC18_POS	20P02820203_BEHC18_POS	20P02820183_BEHC18_POS	20P02820180_BEHC18_POS	20P02820002_BEHC18_POS	20P02820006_BEHC18_POS	20P02820188_BEHC18_POS	20P02820189_BEHC18_POS	20P02820202_BEHC18_POS	20P02820271_BEHC18_POS	20P02820185_BEHC18_POS	20P02820229_BEHC18_POS	20P02820228_BEHC18_POS	20P02820164_BEHC18_POS	20P02820226_BEHC18_POS	20P02820092_BEHC18_POS	20P02820095_BEHC18_POS	20P02820162_BEHC18_POS	20P02820163_BEHC18_POS	20P02820220_BEHC18_POS	20P02820017_BEHC18_POS	20P02820016_BEHC18_POS	20P02820018_BEHC18_POS	20P02820089_BEHC18_POS	20P02820151_BEHC18_POS	20P02820153_BEHC18_POS	20P02820152_BEHC18_POS	20P02820154_BEHC18_POS	20P02820159_BEHC18_POS	20P02820158_BEHC18_POS	20P02820276_BEHC18_POS	20P02820238_BEHC18_POS	20P02820239_BEHC18_POS	20P02820234_BEHC18_POS	20P02820235_BEHC18_POS	20P02820236_BEHC18_POS	20P02820237_BEHC18_POS	20P02820230_BEHC18_POS	20P02820231_BEHC18_POS	20P02820232_BEHC18_POS	20P02820233_BEHC18_POS	20P02820048_BEHC18_POS	20P02820046_BEHC18_POS	20P02820042_BEHC18_POS	20P02820043_BEHC18_POS	20P02820040_BEHC18_POS	20P02820001_BEHC18_POS	20P02820322_BEHC18_POS	20P02820323_BEHC18_POS	20P02820326_BEHC18_POS	20P02820146_BEHC18_POS	20P02820147_BEHC18_POS	20P02820144_BEHC18_POS	20P02820145_BEHC18_POS	20P02820142_BEHC18_POS	20P02820143_BEHC18_POS	20P02820140_BEHC18_POS	20P02820141_BEHC18_POS	20P02820209_BEHC18_POS	20P02820208_BEHC18_POS	20P02820075_BEHC18_POS	20P02820073_BEHC18_POS	20P02820072_BEHC18_POS	20P02820079_BEHC18_POS	20P02820078_BEHC18_POS
CHEBI:16031	C10H10N2O	NC(=O)Cc1c[nH]c2ccccc12	InChI=1S/C10H10N2O/c11-10(13)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,12H,5H2,(H2,11,13)	Indole-3-acetamide					2.06												384891.5012	230937.6137	493997.7697	212658.4597	367740.6159	484099.6014	289069.4493	426928.792	435994.2213	538049.6604	953557.8368		446745.761	602474.4093	435961.7435	831805.7336	567435.9881	861067.7658	417889.506	735080.5247	1179056.625	532724.2832	354089.0004	596206.9687	354068.6697	661278.4445	458264.2702	474913.5332	505635.9321	706485.7818	262316.33	273407.2479	446466.382	568285.3937	518489.2863	269411.9266	485958.125	547740.6723	941600.8713	223731.0998	668831.9003	367120.5828	342283.8119	925373.6625	454735.5266	489555.6197	395445.8443	325099.4982	300136.7046	501161.0441	304042.1225	751819.5023	510933.2895	374428.6162	502937.0253	258913.2668	1224073.212	520824.0025	1411256.196	847436.212	402992.7892	483991.3956	631201.612	381300.2004	702227.1684	382864.6046	327700.7139	248683.9487	433788.4513	435378.9673	457422.4828	278282.7341	620518.2716	293028.9721	482300.2601	431409.1089	483267.1602	237018.5427	789033.1783	1623874.896	333389.0102	339624.4762	893310.2526	324834.4286	1248956.943	389270.3382	234569.4274	291501.2193	1496467.624	517834.1495	300975.7144	692644.9306	600231.5776	281435.0046	597021.2546	353628.2625	333956.1863	579416.4737	566614.3198	1099574.489	473978.5836	322770.0725	378964.1268	620931.6973	422648.759	356046.4744	437386.7665	1493613.268	542198.0387	252479.4828	456194.7134	373454.4943	345607.4139	311813.358	637804.374	575928.9464	328800.3258	812820.1336	368868.0928	493011.8028	982982.5065	977927.6683	480587.6373	516388.7384	694563.2088	315609.4733	247282.8153	353407.3551	593633.1015	550305.1853	439651.9521	385192.7618	430123.6098	538894.0611	353054.5314	424556.4536	358296.6676	2092871.513	412886.0776	470837.8778	396462.5894	481416.379	557962.5832	472842.7278	827287.1661	604979.8679	490246.7447	509802.5735	1151232.308	310611.8117	391836.7148	295074.5054	311583.5755	334034.7105	132394.3409	1336985.068	410706.6471	374889.2466	595979.2576
CHEBI:17405	C8H9NO4	Cc1ncc(CO)c(C(O)=O)c1O	InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)	4-pyridoxate					2.072												394533.189	206609.2199	339499.5351	290376.8791	423127.3452	310339.6015	217554.2028	327469.8554	310774.2555	510719.0916	551521.4217		628179.8809	892384.6598	464455.8049	1358193.473	350568.6517	883017.0632	10620647.68	490448.6468	911253.675	628239.5756	1034304.761	3123142.446	377432.0756	583216.4088	302265.0096	538731.4258	354494.8829	782445.0287	362985.1907	230268.6125	405882.3145	437591.9218	515996.6809	644950.0435	621684.686	578789.9219	396037.1576	304193.5342	450049.8147	504433.7681	415564.0519	11749132.74	608126.1324	2984486.002	595777.3845	729519.8861	503457.9702	350675.2795	302059.8578	599891.8415	478459.9782	264323.6071	789155.6672	172110.3751	572968.755	471568.1871	15034029.72	738778.3214	698844.5153	2771747.465	391909.4459	1278866.638	728313.6574	359663.4788	422182.8825	465473.5488	367737.9684	828598.5233	427201.1821	340797.403	420911.3945	324575.571	416381.0721	303534.5665	379044.0105	240239.0742	650757.3887	1686301.199	407433.0895	399364.7062	1000756.895	302933.3037	1786162.382	384201.7224	324333.0836	333102.125	2257613.877	2815797.697	1513649.041	2313442.585	1173078.302	387176.6962	14705356.73	876133.6748	278845.8869	380737.5686	1246183.032	490530.1631	329974.9988	337780.5716	587343.0049	490307.5912	321002.3652	297560.0801	279207.5972	2490353.821	324472.2021	127402.4945	502194.5055	313618.9292	452485.0506	434355.5682	592926.3024	521225.9191	411383.2995	300387.892	410820.1463	397339.4218	541956.0595	436949.4361	419655.6946	283679.1283	6322113.831	294234.4962	278621.7932	368346.4463	335793.7138	467898.2127	502739.019	432137.4057	695230.5036	583086.4429	1489640.79	389484.9921	398459.3241	2115253.906	275493.3397	345793.6079	329126.2437	456164.9384	547266.2519	476571.2896	778000.3991	627252.8198	497236.4712	428247.369	506403.7868	482294.336	502077.5408	505050.4001	1168625.485	1265282.402	620900.769	593712.1455	392648.349	451159.321	1629952.123
CHEBI:17596	C10H12N4O5	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12	InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1	Inosine					2.088												9561640.997	15672607.73	4602911.688	3594702.002	1910610.861	3050390.41	2857452.75	20386592.22	1897366.87	2845479.58	3206240.697		18462053.25	8608204.739	3819617.319	4071467.351	2000515.657	6142362.902	9735188.55	1120257.893	794088.5401	1029242.838	3747479.81	891086.851	549848.3751	3883111.919	8313595.625	6306460.616	890398.1913	1983354.218	3895219.294	7300520.435	790299.8234	894014.777	3413068.673	7610588.532	4121176.845	670557.062	4865315.756	1540913.833	3199109.504	2734549.756	2974817.214	324109.9216	357070.5668	779591.4477	870676.8103	21234435.5	35192770.76	5500671.835	13130328.96	16174265.52	409766.155	7000015.116	1399306.7	4951581.889	2855065.543	3228475.789	1644311.196	5711597.158	685365.6972	2309198	4263638.899	2425653.424	4707564.865	762600.3834	1007794.349	1121139.962	3932063.436	2978604.744	917636.5719	200839.4896	2999648.466	225383.9345	1910701.844	5943167.682	957945.3294	1677984.282	6994981.935	7254311.518	1169105.393	653131.8707	1487409.091	3549122.324	15821946.86	3551709.521	44452846.23	6627875.837	2306209.356	3750063.343	2300655.912	3277687.532	1799203.872	3236338.357	3586376.034	6841002.151	3742516.126	8816215.661	10989378.65	109906296.1	8785475.257	7675474.1	14986586.59	826374.8713	18334839.9	52648771.73	12025050.37	2726022.724	2770134.578	1984899.875	1358255.562	1397037.447	4822622.807	42279776.23	2769911.115	3136285.49	3925596.555	4307304.49	2494748.913	121307.7501	872237.9667	1778998.705	4886731.506	5536291.134	334387.1823	1405565.083	1893935.401	6226984.366	732576.4446	407551.3552	402051.2337	803431.6456	733689.9689	1358987.28	492239.8249	1396051.398	11586741.77	167219.1896	882302.3701	5944806.66	2134030.98	299240.6989	3116510.014	665417.5012	2382664.93	981491.0322	2547537.803	2070653.963	341841.387	3625134.917	5192691.612	2726895.79	17601107.32	4905441.637	2134730.627	2601975.268	1808271.97	1597019.167	1534549.137
CHEBI:82913	C10H13NO4	COC1=C(C=CC(=C1)CC(C(=O)O)N)O	InChI=1S/C10H13NO4/c1-15-9-5-6(2-3-8(9)12)4-7(11)10(13)14/h2-3,5,7,12H,4,11H2,1H3,(H,13,14)	3-methoxytyrosine					2.228												1581072.389	1636451.821	1695491.632	1673958.763	1469713.686	2307038.243	1217278.697	2229531.541	2444318.803	2760373.8	4078868.668		2740059.785	2272157.929	2913489.213	2935770.318	2888068.366	2493506.448	2197381.546	2259680.704	1460055.613	1977940.462	1769744.039	4024181.54	1532122.062	2540214.174	1722574.61	1585948.544	2528430.132	3380647.382	1884734.002	1808158.262	2028617.235	3972460.352	3198503.771	1468305.289	3113436.831	2860089.155	3030336.203	1140164.125	1907913.465	2245029.9	2233577.148	3323838.345	1879399.394	1381337.98	2005391.173	1526916.322	1384652.391	2927720.932	2285486.007	2949843.439	3328194.345	1992266.761	1792967.985	1426706.059	2380412.319	2370729.219	2349340.874	4042467.431	1852002.794	2394493.21	3065550.376	1986463.308	3602577.926	2304678.137	2419148.276	1707457.36	2146027.397	3147420.968	2096354.62	2093097.901	4008579.139	2222158.439	2369048.76	1836813.39	1544102.149	825670.9246	2873527.156	6527735.359	1440495.239	1775145.918	2997790.914	1854968.022	1597736.564	1593162.748	1661784.377	1542638.328	2039748.452	2439812.245	1434824.647	2545140.88	2110521.922	1918749.672	2331478.058	1774741.609	1548726.371	1570976.743	3295687.836	2856161.284	3002731.497	2055155.08	1367095.58	3229493.26	2614285.7	2623965.215	1932030.618	7250783.843	1986543.677	2242082.701	4604465.891	1417779.822	1474405.508	1490091.555	3025655.657	3208791.132	2389636.586	2069219.005	2419082.4	1365265.633	2830099.622	1929587.291	2402713.818	2664108.072	3526998.132	1718649.267	2844454.162	1261514.464	2306980.794	2254148.293	2503068.278	2160191.476	2202807.192	1909665.996	1830729.503	1518326.91	2034232.022	5839431.922	1469788.067	2759320.172	3023936.85	2310583.722	3818012.15	2456091.595	6791059.445	3087894.221	2056802.118	1603900.946	1604187.653	1881298.124	1846552.557	2541663.5	1442301.99	1934428.595	1269893.178	2882525.387	2246189.25	2466701.492	1850195.041
CHEBI:68566	C6H10O4	CC(CC(O)=O)CC(O)=O	InChI=1S/C6H10O4/c1-4(2-5(7)8)3-6(9)10/h4H,2-3H2,1H3,(H,7,8)(H,9,10)	3-methylglutaric acid					2.256												90880.38413	90397.53179	99668.60434	57871.2107	117376.6366	95937.41857	79569.3103	156256.9716	115200.1817	177221.2458	281883.186		109260.5193	135567.1431	97946.10442	494412.6772	115124.3819	258407.3462	91309.99525	337494.8872	529591.4215	213558.764	99732.14793	271943.8718	89752.36569	89235.90221	36233.99492	129821.3043	93017.48644	1116036.166	627355.2129	1492645.43	119017.5634	105112.2903	90617.33459	308261.5258	118199.864	163720.8628	1083342.063	82528.55389	89094.18472	90299.26644	85934.05714	131714.4148	286276.5348	149695.4893	129838.0733	89132.28089	75596.5146	173002.6684	58353.71166	159259.2466	102199.0411	78076.12316	147154.5393	75424.46037	348470.903	312840.695	137111.1785	187252.3552	3701730.984	124432.0445	81974.18582	162378.296	86976.23852	128564.0962	82298.05199	103924.5343	162319.7643	155463.8291	99126.16616	162941.0013	3582673.455	57476.72116	132231.639	43565.30148	129652.214	575792.6382	830739.3511	819966.4292	75022.31051	133772.458	274050.3301	74355.51942	205063.4579	88553.73081	47667.68146	70067.24792	536631.736	187039.5205	58224.04522	66639.29773	169347.4054	76391.26736	46327.10382	130064.9536	95789.51858	79696.37351	66428.82925	3224199.804	58946.64467	62214.58485	77663.46882	169405.0793	107672.6121	92622.59346	148997.4959	141065.8989	100719.7976	86963.40105	171374.5796	90673.52931	87602.63039	97200.17965	188228.1813	141941.4463	117425.5013	121777.5966	101181.861	142652.8243	63302.89972	603277.9955	72994.66209	114631.5671	1015861.864	230473.4151	101975.5273	227268.6276	111237.5277	98272.55054	314861.4118	55003.20458	90839.26746	90769.09154	57720.54719	281499.8022	121243.957	96859.99375	379096.8307	139114.9362	98629.51727	1846114.329	119266.3084	78516.28251	426035.0541	128135.6118	73863.55606	58650.83615	58743.64573	92635.79271	146679.366	61630.91289	67084.01097	68547.57842	87441.48183	243281.1964	144929.8036	74975.04485	69528.65815
CHEBI:138746	C4H8OS	S1(=O)CCCC1	InChI=1S/C4H8OS/c5-6-3-1-2-4-6/h1-4H2	Tetramethylene sulfoxide					2.298												58353273.63	61724.86043	250035.6285	260541.1209	144536.0962	187218.254	149245.1466	199942.6512	92432.45639	311329.377	1765374.958		937324.5347	923621.0173	282353.6139	211382.3192	42202.43565	18811.1296	187144.0173	28680.9101	33070.0373	67567.3115	28244.75444	41677.00542	53778.01682	53150.99604	90021.02866	625751.2241	41286.74786	1293659.262	223264.2089	25443.84854	36142.06403	28821.97559	1154902.899	639771.917	645103.7713	24023.3105	68939.76721	40946.69553	44140.67152	42445.0458	98373.062	42577.61518	24472.11234	46142.2252	36575.62613	67121.43368	69697.16551	79191.64938	151758.5337	109095.6432	26681.62162	268801.3064	176846.0949	34222.54572	73010.17653	27767.69804	18030.35302	22833.16312	20802.44363	668087.4371	53227.3314	76079.98793	99963.59039	89285.01789	38757.81881	29802.63107	52327.98712	27732.91684	46315.75069	50433.71254	30055.69436	175505.2651	33685.866	38851.40164	40488.99682	32417.3986	38905.59171	59859.40988	50590.17342	61730.93576	25460.53018	48314.91639	13895.82142	25654.29548	2973832.876	34640.09948	68854.21172	50638.5711	105499.3145	64634.54724	54827.67711	104994.2493	20358.16037	377687.9185	78014.54123	42184.19589	58400.08671	24829.49955	599199.9815	48419.60611	44684.05599	23571.11097	84417.48453	189104.056	144258.035	17515.44886	456955.207	25006.42949	29334.66736	103750.9133	174550.4312	87396.95892	22949.27792	22950.72752	23815.3662	68194.61573	43626.39326	62957.35466	435525.2121	29555.18511	100137.4206	108601.9946	29434.6176	31144.04764	104631.7878	32989.94215	208181.1263	56980.05812	115587.0328	684645.0117	79930.84519	80288.16631	95577.11982	42275.81079	333451.6474	45806.07599	27880.53507	92795.35006	24371.17579	30501.76624	25569.65584	49298.71234	479983.5853	45254.77104	61080.41829	175614.7171	672063.1764	49634.91741	75023.45127	69398.58713	170141.4921	78832.89005	47010.86064	22011.55765	23226.71666	57374.07804	23702.91528
CHEBI:68583	C6H6N2O2	Nc1ccc(cn1)C(O)=O	InChI=1S/C6H6N2O2/c7-5-2-1-4(3-8-5)6(9)10/h1-3H,(H2,7,8)(H,9,10)	6-aminonicotinic acid					2.381												419996.9722	389925.9749	354255.3906	400343.4442	389489.7002	335508.122	385533.0006	512719.7336	380811.137	452882.8377	454075.896		578733.5013	731033.2266	512848.8979	434135.5526	479156.7073	440327.3336	303179.7761	374768.0219	615410.0767	310227.0667	573943.8628	1436601.227	266415.8067	508429.1136	419131.2147	517519.6227	352082.9963	392994.4152	375219.1041	488804.7993	255551.4322	555481.819	384938.4512	569708.9647	492355.9687	398415.6189	374034.1815	293779.3979	552571.1483	314879.0049	462423.0234	953749.4805	276793.1132	397153.1	304092.2994	473765.5912	444306.5031	281543.9028	557914.321	290188.8781	328567.9562	419326.5985	485644.8031	401705.6026	583329.2006	499559.7311	2265611.991	386162.974	318965.2149	356045.4539	485954.4327	311341.6169	697786.2145	404608.2383	288373.1462	240291.8589	377979.2091	274551.5477	270475.6265	249868.8121	342597.0697	567624.64	432067.4583	394412.0329	380625.4577	399766.299	457188.9069	284470.9853	404681.4284	229652.1273	257454.1422	434578.4026	1107064.211	442375.1508	423089.4148	340670.2938	654945.717	346244.7506	368757.1462	317627.0501	282769.074	331696.8448	1876194.378	402991.2151	338142.5503	281577.8391	416889.783	1857044.503	391698.8688	307391.4448	417832.7377	274964.9723	389865.6248	405920.0081	526281.6339	1113759.216	364941.2352	315112.5735	374802.6564	447477.9508	373834.967	446850.866	577534.8968	576814.6869	627917.5462	802774.946	383746.9184	410264.459	395008.4565	300247.5797	434436.0062	410262.2871	362266.5939	273550.7895	255015.1573	280583.6486	242870.7525	242091.43	306475.0351	255890.7219	301693.2309	311818.2121	272394.5571	573442.9977	408987.1041	1345827.757	513225.4229	427542.4719	379953.5046	264285.4731	310967.1404	286683.4329	570154.9515	359934.692	366900.4038	556605.6752	378057.185	442046.8273	838434.7982	503242.5235	460046.477	316893.4564	536766.0916	295892.3137	404703.4691	324857.3249	436670.8377
CHEBI:48991	C6H6N4O2	Cn1cnc2[nH]c(=O)[nH]c(=O)c12	InChI=1S/C6H6N4O2/c1-10-2-7-4-3(10)5(11)9-6(12)8-4/h2H,1H3,(H2,8,9,11,12)	7-methylxanthine					2.389												201079.9528	90318.72235	86130.23152	109548.9656	62222.32592	49025.01316	4184030.582	149612.7206	63120.03281	52479.22955	54926.40257		60851.70124	56674.09897	62337.00422	75619.40826	84302.90805	4966353.792	125972.6001	4775132.604	44692.68768	26789.05892	28502.14099	144425.9956	109647.7804	2960512.447	131096.694	69118.84571	60201.99726	62529.81636	58916.27019	31570.89486	126360.2417	57084.83785	1428457.181	116058.921	2252319.757	110369.4614	53907.27999	1006538.161	1354160.822	1823210.613	27997.57355	123066.8776	1510194.962	118013.2201	2308721.138	56571.80835	84377.90943	46749.89697	1055402.264	66124.22994	140736.2246	2387825.51	62800.61744	2064158.246	74603.91432	145948.8821	71384.0234	616430.0651	54557.61067	241521.8558	45278.7327	68932.64267	71507.55104	62901.79451	489687.4104	119692.0822	109892.9905	74190.1186	224014.3962	94364.51572	352733.4301	67623.50532	365957.0529	3131971.514	1061515.342	23224.88837	50570.59628	54477.68975	1076213.457	123909.3107	121581.8586	62512.08305	93098.51775	2506625.328	730873.7107	64459.30421	72439.116	68142.19175	57406.27527	11647238.34	57874.21193	54797.32932	65548.64889	720688.962	69865.23823	280785.1007	135874.2584	23191.36846	55363.74587	75997.91841	81355.87465	512422.1322	81811.74581	120881.3933	329961.013	125966.2974	127015.021	56700.12658	1245959.403	1253114.127	149346.2151	640912.9138	52579.25335	2212569.185	56647.95736	157274.7861	53573.85756	47142.61113	63336.05321	65038.15022	126127.2486	79827.23272	62870.97621	157726.7024	89513.90255	214624.8472	123105.6415	157237.8987	81240.25945	178245.0174	110053.8784	98000.45909	76851.58675	51513.31598	62800.22246	57166.13549	38435.15517	676692.0848	30934.4037	83183.28135	71443.17667	232265.7106	88717.21396	62256.69156	1328107.87	87467.73141	73660.42271	101159.2638	83687.75005	60978.17929	105890.614	9345229.85	60169.76871	89273.46537	54383.03654	26787.20945	48066.32182
CHEBI:68441	C6H6N4O3	Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O	InChI=1S/C6H6N4O3/c1-10-4(11)2-3(9-6(10)13)8-5(12)7-2/h1H3,(H,9,13)(H2,7,8,12)	1-methyluric acid					2.393												219771.2738	59157.89949	63972.32773	102657.3634	90276.53274	103600.7198	1091438.972	106569.0913	143576.1092	142581.0152	210058.3554		157578.263	199238.589	166506.2854	158075.5869	134795.6323	1425802.689	162589.0321	1398356.184	358731.2451	766108.9063	155330.6706	2510179.687	92765.2151	232410.7465	96162.76857	188232.8147	197651.1572	144843.2527	109037.6286	239167.8794	91458.8575	315948.0376	152261.4348	131204.4093	169675.2664	228220.9724	96944.79484	120067.5574	711564.1811	623496.4457	135289.1252	893468.4003	664652.2577	229488.0366	1043194.416	82556.57625	84918.77369	63535.75266	148551.1522	63661.88869	119013.8388	103035.5755	190842.9661	52277.25842	200987.1335	172840.9575	2622414.112	109825.4044	132545.5188	176643.7286	151179.8274	150178.5772	208497.7925	128468.0346	144737.1232	162405.1062	256347.2307	175013.5719	107123.918	170113.3513	632930.9813	169063.5606	207975.986	918020.3998	812953.707	122652.1447	209120.7112	93418.65719	108401.9581	101390.8749	129200.765	136509.2883	1038065.728	611797.1412	311546.1511	99222.56773	1231738.158	47532.45517	107424.6176	158065.1647	125278.3036	68153.44842	1740038.279	108305.8901	97432.06502	175475.2917	166281.0423	155904.6062	86762.15057	68080.44825	79257.1156	1159175.587	58418.14152	68033.01555	143955.3983	245054.0621	129776.1286	70866.24886	117473.1118	155993.7398	106782.8527	556855.837	243510.3924	790618.6729	166368.2736	370554.1166	107878.6896	130425.865	114957.4388	92021.38587	114802.5427	99296.70871	404084.2547	99817.35379	86851.13952	206613.5341	105333.628	145145.9548	91711.00167	132140.954	174299.385	127816.9105	90833.67671	291563.7123	100200.1347	4086929.965	154338.2396	362412.1277	104959.6728	105842.7874	98957.04887	124885.3306	223545.7337	150950.0625	143523.836	138259.2523	135829.8952	131770.6307	186715.6485	168227.1586	79570.25058	129173.2257	475230.5198	100137.1089	168560.1955	71008.34932	160397.9954
CHEBI:16713	C6H5N5O2	Nc1nc(O)c2ncc(O)nc2n1	InChI=1S/C6H5N5O2/c7-6-10-4-3(5(13)11-6)8-1-2(12)9-4/h1H,(H4,7,9,10,11,12,13)	Isoxanthopterin					2.425												179843.4315	22676.44195	52892.86937	85013.39711	53468.83244	84009.82988	915083.3773	91054.7418	112212.1077	115330.7933	173062.4685		129721.737	163951.3197	137368.172	135302.7654	107842.3155	1185194.464	136982.6591	1176308.537	310992.0465	641953.953	129623.2791	2148792.315	77811.10256	188818.7786	79374.33882	160832.3779	166488.7743	123969.0713	91501.42562	200252.3388	77128.8902	269626.6271	128748.2867	109129.7215	146392.1243	211957.9492	83198.768	105488.806	591402.8111	518629.7011	115491.9934	755837.3929	549811.7988	182718.7281	877708.8488	70587.93622	72651.8984	54371.52227	117133.2687	54466.96819	100500.271	84144.86263	159410.2828	44814.35673	173158.4643	146679.9226	2273864.454	93991.40296	113323.0299	144964.9038	117739.2154	110708.7345	176151.832	109269.7169	122003.8432	134502.7356	215157.3628	147638.0123	86753.68268	125671.0602	525468.187	140885.3177	168451.6014	759054.2524	622952.7065	102387.694	176545.0099	81334.1223	91021.1188	86313.07089	108313.5775	115620.8994	890756.4757	531524.4372	254353.4239	83110.73698	1026543.2	41665.97993	89423.67864	134696.0227	105887.4851	57916.79003	5042484.886	92395.02929	80540.94434	146336.6809	138244.8808	120519.8867	69971.84445	57028.6084	66271.30927	932346.9619	48524.94965	56738.24622	119673.2501	211951.593	107176.5191	54589.64838	93339.71113	126551.6258	86339.45266	487809.9723	203644.9996	657417.8322	141193.3184	314039.7412	89640.65562	108970.0334	96767.59115	74470.22606	96773.44145	84411.13445	347180.1234	81367.13364	51390.79231	153546.9349	85881.08824	101456.3827	73676.44414	88879.13164	138447.6659	104495.1436	75532.2176	239029.2411	83896.91756	3484615.263	130304.3116	308381.4358	89488.60154	86875.29415	82397.85082	99805.4502	187204.8389	126230.0777	122023.7786	120960.2855	113325.3641	113354.0564	134580.2987	147039.0199	66612.08851	112697.2103	417371.5152	87663.08537	140236.6153	62209.92167	137306.6253
